product,answer_option,review_score
Shelcal,Just started taking this tablet 1 month back canst say anything right now,0.3002610966057441
Shelcal,Discount was less than available in the market,0.3002610966057441
Shelcal,U say 20% discount but not applied on this,0.3002610966057441
Shelcal,Problem regarding the delivery,0.3002610966057441
Shelcal,"Dislike price, like packing",0.3002610966057441
Shelcal,The medicine is fine but the my other medicine is canceled by the vendor,0.3002610966057441
Shelcal,No question of like or dislike! Doctor prescribed,0.3002610966057441
Shelcal,Very late delivery,0.3002610966057441
Shelcal,Discount n ease of shopping online,0.3002610966057441
Shelcal,Good packing prompt delivery,0.3002610966057441
Shelcal,Quick delivery of medicine is very much appreciated,0.3002610966057441
Shelcal,I am taking it in good faith expecting it to be genuine No question to like or dislike it.,0.3002610966057441
Shelcal,Its smartly packed,0.3002610966057441
Shelcal,Satisfactory Service besides some minor negligencies.,0.3002610966057441
Shelcal,Usual genuine medicine,0.3002610966057441
Shelcal,The delivery experience was very good and quick,0.3002610966057441
Shelcal,This order was delivered timely as compared to other order which took more than 10 days to deliver,0.3002610966057441
Shelcal,We are getting 15% discount for this medicine from local medical Shop,0.3002610966057441
Shelcal,As usual packing is in good condition and the delivery date is the same as informed,0.3002610966057441
Shelcal,Very fast delivery,0.3002610966057441
Shelcal,quick delivery and discount,0.3002610966057441
Shelcal,Came on time without any damage,0.3002610966057441
Shelcal,Regular medicine for my parents Received in time,0.3002610966057441
Shelcal,Delivery charge why so,0.3002610966057441
Shelcal,Delivery so lately...,0.29765013054830286
Shelcal,Discount is very less,0.29765013054830286
Shelcal,Discount is very less,0.29765013054830286
Shelcal,Timely delivery with less price,0.29765013054830286
Shelcal,Not good service,0.29765013054830286
Shelcal,Timely delivery with less price,0.29765013054830286
Shelcal,Delivery as usual,0.29765013054830286
Shelcal,Delivery date was too late,0.29765013054830286
Shelcal,Delivery is slow,0.29765013054830286
Shelcal,Delivery group was there However product n packing were good,0.2924281984334204
Shelcal,No commitment and no fixed delivery schedule,0.2924281984334204
Shelcal,No commitment and no fixed delivery schedule,0.2924281984334204
Shelcal,Delivery group was there However product n packing were good,0.2924281984334204
Shelcal,I am like it and also happy with the discount,0.2845953002610966
Shelcal,Very poor service and not print got my medicine after days ..lots of improvement required,0.2845953002610966
Shelcal,Good Packing & Useful Tablet,0.2845953002610966
Shelcal,I like the home delivery service is very good,0.2845953002610966
Shelcal,Item is good and packed very well,0.2845953002610966
Shelcal,Nice packing and good tablet for my health,0.2845953002610966
Shelcal,Protected packing and effective for bone density,0.2845953002610966
Shelcal,I like the home delivery service is very good,0.2845953002610966
Shelcal,Nice packing and good tablet for my health,0.2845953002610966
Shelcal,Very poor service and not print got my medicine after days ..lots of improvement required,0.2845953002610966
Shelcal,Item is good and packed very well,0.2845953002610966
Shelcal,Very Poor Service,0.27676240208877284
Shelcal,Very Poor Service,0.27676240208877284
Shelcal,Why dont you use local shops as delivery partner. its preposterous that in today day and age we need to wait ONE FREAKING WEEK FOR DELIVERY,0.27676240208877284
Shelcal,I dislike die to less discount,0.2741514360313316
Shelcal,Very delayed delivery and if we wish to cancel they are not refunding the money instead adding it to their wallet which is not at all useful,0.2741514360313316
Shelcal,Excellent response and fabulous discount,0.26631853785900783
Shelcal,Fast delivery,0.0731070496083551
Shelcal,fast service,0.0731070496083551
Shelcal,Normal supply,0.0731070496083551
Shelcal,Fast delivery,0.0731070496083551
Shelcal,Quick service,0.06266318537859007
Shelcal,Quick delivery,0.06266318537859007
Shelcal,5 Genuine,0.05483028720626632
Shelcal,Order canceled,0.04177545691906005
Shelcal,Proper packing,0.04177545691906005
Shelcal,prompt delivery,0.04177545691906005
Shelcal,Speedy supply,0.04177545691906005
Shelcal,Packing quality,0.04177545691906005
Shelcal,Disount packing,0.04177545691906005
Shelcal,Speedy Delivery,0.04177545691906005
Shelcal,Timely Delivery,0.04177545691906005
Shelcal,Less Discount,0.007832898172323759
Shelcal,Delivery timing,0.007832898172323759
Shelcal,Less discount,0.007832898172323759
Shelcal,Delivery speed,0.007832898172323759
Shelcal,Less Discount,0.007832898172323759
Shelcal,Prompt delivery,0.007832898172323759
Shelcal,Print delivery,0.007832898172323759
Shelcal,Delivery speed,0.007832898172323759
Shelcal,Delivery,0.005221932114882507
SevenseascodLiverOil,its only 15 days but I do feel energetic and good.. so its a thumbs up for me..,0.9629629629629629
SevenseascodLiverOil,its really helpful and safe.,0.9506172839506173
SevenseascodLiverOil,i like it and its good in results,0.9506172839506173
SevenseascodLiverOil,Good for eye and memory as vitamin,0.9506172839506173
SevenseascodLiverOil,Not the missing ingredient in my body Feeling better after taking it,0.9382716049382716
SevenseascodLiverOil,Very much like.. Recommended for enhancing immunity of everyone...Must buy again,0.9259259259259259
SevenseascodLiverOil,Good for immunity system .Every body should take it. No foundation for Male/Female anybody can take it.,0.9259259259259259
SevenseascodLiverOil,Have used it earlier but results are very late may be its purity not same as earlier,0.9259259259259259
SevenseascodLiverOil,Good in nutrition content and good for health,0.9135802469135802
SevenseascodLiverOil,excellent for vitamin deficiency good jelly capsules,0.9012345679012346
SevenseascodLiverOil,its good for hair fall,0.8765432098765432
SevenseascodLiverOil,It was a good for kids immunity,0.8395061728395061
SevenseascodLiverOil,its best for improvement of immune system,0.8271604938271605
SevenseascodLiverOil,QUALITY IS GOOD AND PRIZE IS LOW,0.8148148148148148
SevenseascodLiverOil,its a trusted products from my childhood days,0.8148148148148148
SevenseascodLiverOil,It is a good supplement,0.8148148148148148
SevenseascodLiverOil,Good one seen improvements,0.7777777777777778
SevenseascodLiverOil,Good source of omega 3 fatty acid,0.7777777777777778
SevenseascodLiverOil,Trusted remedy for health. Used for many years,0.7777777777777778
SevenseascodLiverOil,its good for health.,0.7530864197530864
SevenseascodLiverOil,5 liked the product very much,0.7530864197530864
SevenseascodLiverOil,AGAIN results are good,0.7283950617283951
SevenseascodLiverOil,Meg 3 is best in winter,0.6790123456790124
SevenseascodLiverOil,Bottle cap is free,0.6419753086419753
SevenseascodLiverOil,I have ordered senses but i feel like that the product is not in original,0.6419753086419753
SevenseascodLiverOil,Colour like a gold due,0.6296296296296297
SevenseascodLiverOil,You are gang of thief,0.6172839506172839
SevenseascodLiverOil,I am not a doctor,0.6172839506172839
SevenseascodLiverOil,Best quality products,0.6172839506172839
SevenseascodLiverOil,easy and best deal,0.6172839506172839
SevenseascodLiverOil,Better than any other product claiming to improve immunity,0.6049382716049383
SevenseascodLiverOil,Not feeling Any difference,0.6049382716049383
SevenseascodLiverOil,Good & effective product for the given low price.,0.5925925925925926
SevenseascodLiverOil,4. Promptness and price,0.5925925925925926
SevenseascodLiverOil,Caused problems for health,0.5802469135802469
SevenseascodLiverOil,No major change after taking these tablets,0.5679012345679012
SevenseascodLiverOil,I liked the product,0.5555555555555556
SevenseascodLiverOil,Nice bottling.. Not sure whether it would help or not...,0.5432098765432098
SevenseascodLiverOil,Seams original cod liver oil,0.5185185185185185
SevenseascodLiverOil,"Dislike , original monogram (logo) not match original product.",0.5061728395061729
SevenseascodLiverOil,It is original,0.49382716049382713
SevenseascodLiverOil,At least online available,0.4691358024691358
SevenseascodLiverOil,I have already used it before,0.4691358024691358
SevenseascodLiverOil,its too early,0.4567901234567901
SevenseascodLiverOil,But I got this product very late ...,0.4444444444444444
SevenseascodLiverOil,Ordered 500 Cabs and Not the Delivery for 100 Cabs,0.43209876543209874
SevenseascodLiverOil,Product and timely delivery,0.43209876543209874
SevenseascodLiverOil,Difficult to open bottle lid as its not proper Not sure if this one is a duplicate product too.,0.43209876543209874
SevenseascodLiverOil,Delievery and Product quality,0.43209876543209874
SevenseascodLiverOil,It was packed very carefully and delivered with in time,0.43209876543209874
SevenseascodLiverOil,Bottle packing quality very bad,0.43209876543209874
SevenseascodLiverOil,Package quantity is not good,0.43209876543209874
SevenseascodLiverOil,"This cod lever capsules should be kept in below 10°C, you should see that it should be kept in a ice box during delivery",0.43209876543209874
SevenseascodLiverOil,Like but less discount,0.43209876543209874
SevenseascodLiverOil,The packing is same for years I could relate to product from the memory down the years,0.43209876543209874
SevenseascodLiverOil,All is ok but I couldn get discount on seven seas cod lever oil cc capsules,0.43209876543209874
SevenseascodLiverOil,Packing... Delivery... Discount,0.43209876543209874
SevenseascodLiverOil,Delivery time is much,0.43209876543209874
SevenseascodLiverOil,Genuine quality at very best price,0.43209876543209874
SevenseascodLiverOil,Delivery time is late,0.43209876543209874
SevenseascodLiverOil,Not satisfied because goods are delivered on parts .,0.43209876543209874
SevenseascodLiverOil,Price n packing (Big package more savings,0.43209876543209874
SevenseascodLiverOil,The product was good with long expire,0.43209876543209874
SevenseascodLiverOil,Glucosamine Tablets are canceled,0.43209876543209874
SevenseascodLiverOil,Discount & fast delivery,0.43209876543209874
SevenseascodLiverOil,Packaging of the product and timely delivery,0.43209876543209874
SevenseascodLiverOil,it should come back in glass jar....,0.43209876543209874
SevenseascodLiverOil,Quality is good Packing forwarding OK,0.43209876543209874
SevenseascodLiverOil,Dismounted price Fresh product,0.43209876543209874
SevenseascodLiverOil,Original item. Sold without any discount at MRP,0.43209876543209874
SevenseascodLiverOil,Excellent response Perfect delivery,0.43209876543209874
SevenseascodLiverOil,"I like product. But, dont like delivery",0.43209876543209874
SevenseascodLiverOil,Prompt delivery at reduced cost,0.43209876543209874
SevenseascodLiverOil,The condition in which it was delivered was worst,0.43209876543209874
SevenseascodLiverOil,Delivery was bit delayed delivery was made through different courier and timely update was not available,0.43209876543209874
SevenseascodLiverOil,Timely delivery and discount,0.43209876543209874
SevenseascodLiverOil,packing delivery was all smooth & convenient,0.43209876543209874
SevenseascodLiverOil,Good packing and product was delivered before time.I liked the service a lot.,0.43209876543209874
SevenseascodLiverOil,good package decent price,0.43209876543209874
SevenseascodLiverOil,Exciting discount prompt delivery,0.43209876543209874
SevenseascodLiverOil,"Good product, secure packaging, value for money",0.4074074074074074
Neurobion,I am 74 years old hence I was always feel tired and needed lie down for rest After taking nuerobion I feel better and can do some work actively,0.9951923076923077
Neurobion,I have been taking Neurobion Forte tablets (one a day) for many years It helps in maintaining health and vitality It has no side effects,0.9927884615384616
Neurobion,Very good for nerves strength,0.9927884615384616
Neurobion,Effective supplement as vitamin B complex,0.9903846153846154
Neurobion,good option for vitamin b12 supplement,0.9879807692307693
Neurobion,helpful in gaining strength,0.9855769230769231
Neurobion,helpful in gaining strength,0.9855769230769231
Neurobion,excellent vitamin tablet at lowest pric!e. Value for money !,0.9831730769230769
Neurobion,excellent vitamin tablet at lowest pric!e. Value for money !,0.9831730769230769
Neurobion,One of the better vitamin complex tablet with B-12.Very effective,0.9807692307692307
Neurobion,One of the better vitamin complex tablet with B-12.Very effective,0.9807692307692307
Neurobion,No problem at all Everything was excellent,0.9807692307692307
Neurobion,Medicine is good and gives me positive results,0.9759615384615384
Neurobion,Good medicine for vitamin B,0.9735576923076923
Neurobion,AS a Vitamin supplement Neurobion Forte is very good for diabetic,0.9735576923076923
Neurobion,Good medicine for vitamin B,0.9735576923076923
Neurobion,Nice for vitamin B 12 deficiency,0.9711538461538461
Neurobion,It is good vitamin (3V) tablet,0.9711538461538461
Neurobion,Good substitute for vitamin B in lesser price.,0.9711538461538461
Neurobion,I have been using it for a while and found it to be a good nerve support,0.96875
Neurobion,"Reasonable price,recommended by doctors no adverse effect noticed it helps nerve strengthening,long term use",0.96875
Neurobion,It is worth recommended to other also to compensate deficiency of B vitamin,0.9663461538461539
Neurobion,It is a good vitamin substitute. And effective and cheap,0.9615384615384616
Neurobion,its a cheap and effective way to strengthen your nerve,0.9591346153846154
Neurobion,I regularly use it for improvement of vitamin B,0.9567307692307693
Neurobion,Great for most neurological issue.,0.9567307692307693
Neurobion,Great for most neurological issue.,0.9567307692307693
Neurobion,I regularly use it for improvement of vitamin B,0.9567307692307693
Neurobion,Good tablet for nerve disorder,0.9302884615384616
Neurobion,Very useful with chiefest cost,0.9302884615384616
Neurobion,Best complex at compatible price..,0.9254807692307693
Neurobion,Good value for money,0.9230769230769231
Neurobion,Good effect with no side effects,0.9230769230769231
Neurobion,Good to have one everyday,0.9206730769230769
Neurobion,better composition in this price,0.9158653846153846
Neurobion,NERVE AILMENT IS RECTIFIED BY USE OF THIS POPULAR MEDICINE,0.8990384615384616
Neurobion,Perfect n good quality,0.8990384615384616
Neurobion,Good Complex tablet with b12,0.8990384615384616
Neurobion,It is a very good medicine,0.8966346153846154
Neurobion,It is a very good medicine,0.8966346153846154
Neurobion,Very good for nurbous system,0.8966346153846154
Neurobion,Cheap and best,0.8942307692307693
Neurobion,CHEAP N BEST,0.8942307692307693
Neurobion,Good medicine very effective,0.8918269230769231
Neurobion,Liked it Good,0.8918269230769231
Neurobion,Good medicine to use when you have sudden current type feelings,0.8918269230769231
Neurobion,Have been using it for more than 35 years with out any problems,0.8894230769230769
Neurobion,its a good and cheap combo of neurovitamins,0.8894230769230769
Neurobion,It is a good broad spectrum medicine for occasional use.,0.8870192307692307
Neurobion,It is a good broad spectrum medicine for occasional use.,0.8870192307692307
Neurobion,It is good for nerves,0.8774038461538461
Neurobion,It is good for nerves,0.8774038461538461
Neurobion,ok ok product..,0.8774038461538461
Neurobion,its effective against pain due to nerve pitching,0.8725961538461539
Neurobion,Good for nerve problem,0.8701923076923077
Neurobion,Not sure if it works,0.8701923076923077
Neurobion,Everything is amazing,0.8677884615384616
Neurobion,"After having it, I felt itching allergy, acne & pimples problems overall skin problem.",0.8581730769230769
Neurobion,Quality was amazing,0.8581730769230769
Neurobion,Good medicine for nerves,0.8533653846153846
Neurobion,Good medicine for nerves,0.8533653846153846
Neurobion,Helpful in the price range in compare to other multivitamins,0.8509615384615384
Neurobion,Small in size,0.8413461538461539
Neurobion,Good for weakness,0.8413461538461539
Neurobion,B complex product withb12 at a very reasonable price,0.8389423076923077
Neurobion,Very useful for me.,0.8389423076923077
Neurobion,B complex product withb12 at a very reasonable price,0.8389423076923077
Neurobion,Not that effective,0.8245192307692307
Neurobion,Medicine keeps whole day active and no tiredness,0.8221153846153846
Neurobion,Medicine keeps whole day active and no tiredness,0.8221153846153846
Neurobion,Good vitamin tab,0.8197115384615384
Neurobion,Good vitamin tab,0.8197115384615384
Neurobion,Best for neutral problems,0.8149038461538461
Neurobion,Liked it very much,0.8100961538461539
Neurobion,It soothes aching nerves,0.8052884615384616
Neurobion,NOT USE FULL,0.8004807692307693
Neurobion,Easy to swallow,0.7980769230769231
Neurobion,A good multivitamin supplement,0.7932692307692307
Neurobion,I like this tablet very much,0.7884615384615384
Neurobion,It keeps an old women of 94yrs going,0.7860576923076923
Neurobion,It keeps an old women of 94yrs going,0.7860576923076923
Neurobion,Working very well,0.7836538461538461
Neurobion,value for money,0.7836538461538461
Neurobion,for vitamin b12,0.78125
Neurobion,A good company tab,0.78125
Neurobion,dislike -- reason smell,0.7788461538461539
Neurobion,The tablet is very harmful,0.7788461538461539
Neurobion,The tablet is very harmful,0.7788461538461539
Neurobion,dislike -- reason smell,0.7788461538461539
Neurobion,Very nice response,0.7740384615384616
Neurobion,This is for D vitamin deficiency,0.7740384615384616
Neurobion,Its a vitamin tablet!,0.7668269230769231
Neurobion,benefits are visible,0.7668269230769231
Neurobion,Its a vitamin tablet!,0.7668269230769231
Neurobion,I am a diabetic patient and I am taking regularly,0.7644230769230769
Neurobion,Vitamin supplement at unfordable price.,0.7620192307692307
Neurobion,Good for neuralgia,0.7572115384615384
Neurobion,A regular purchaser,0.7475961538461539
Neurobion,Good for nerve,0.7427884615384616
Neurobion,Effect when taken for long duration,0.7427884615384616
Neurobion,Effect when taken for long duration,0.7427884615384616
Neurobion,its gud it has it B 12,0.7403846153846154
Neurobion,Quality & price,0.7403846153846154
Neurobion,This is also prescribed by my doctor,0.7379807692307693
Neurobion,This is also prescribed by my doctor,0.7379807692307693
Neurobion,Dtripifficult to rmove tablets from s,0.7283653846153846
Neurobion,it helps me in sciatica pain,0.7259615384615384
Neurobion,it helps me in sciatica pain,0.7259615384615384
Neurobion,Genetic and useful,0.7211538461538461
Neurobion,Genetic and useful,0.7211538461538461
Neurobion,They are useful,0.7211538461538461
Neurobion,Good for health,0.7163461538461539
Neurobion,Good for health,0.7163461538461539
Neurobion,Good for health,0.7163461538461539
Neurobion,Nothing changes in my body,0.7139423076923077
Neurobion,all is good but need to be work on portal offers,0.7019230769230769
Neurobion,all is good but need to be work on portal offers,0.7019230769230769
Neurobion,It gives strength to veins,0.6947115384615384
Neurobion,It gives strength to veins,0.6947115384615384
Neurobion,Till now I didn dislike anything,0.6850961538461539
Neurobion,Till now I didn dislike anything,0.6850961538461539
Neurobion,its good for helth.,0.6802884615384616
Neurobion,Two tablets were exposed as their seals were punctured,0.6802884615384616
Neurobion,Increases the nerves strength,0.6802884615384616
Neurobion,Two tablets were exposed as their seals were punctured,0.6802884615384616
Neurobion,its good for body,0.6802884615384616
Neurobion,Increases the nerves strength,0.6802884615384616
Neurobion,The rate is very reasonable,0.6730769230769231
Neurobion,overall good experience and this is one of the best medicine for me and works well over me. thanks,0.6730769230769231
Neurobion,The rate is very reasonable,0.6730769230769231
Neurobion,overall good experience and this is one of the best medicine for me and works well over me. thanks,0.6730769230769231
Neurobion,I dont know it work or what .,0.6706730769230769
Neurobion,I dont know it work or what .,0.6706730769230769
Neurobion,I have been prescribed by my doctor for general weakness I feel better,0.6706730769230769
Neurobion,I have been prescribed by my doctor for general weakness I feel better,0.6706730769230769
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",0.6706730769230769
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",0.6706730769230769
Neurobion,It is good,0.6658653846153846
Neurobion,This is nice red colour tablet...looks so nice and after I eat I feel it must be doing something nice otherwise why would my doctor tell me to have it daily Silt!!,0.6658653846153846
Neurobion,Everything was good,0.6658653846153846
Neurobion,This is nice red colour tablet...looks so nice and after I eat I feel it must be doing something nice otherwise why would my doctor tell me to have it daily Silt!!,0.6658653846153846
Neurobion,It seems that it is substandard,0.6634615384615384
Neurobion,It seems that it is substandard,0.6634615384615384
Neurobion,This Tablet was cause of vomitting sorry,0.6586538461538461
Neurobion,Best in help of Complex bone and mussel problem,0.6586538461538461
Neurobion,It is helpful,0.65625
Neurobion,It is helpful,0.65625
Neurobion,Best in help of Complex bone and mussel problem,0.6538461538461539
Neurobion,Good vitamin tablets,0.6538461538461539
Neurobion,This Tablet was cause of vomitting sorry,0.6538461538461539
Neurobion,Good vitamin tablets,0.6538461538461539
Neurobion,Effective for my mother,0.6538461538461539
Neurobion,Effective for my mother,0.6538461538461539
Neurobion,RS.1.99paise.should have shown as.credit in my wallet,0.6418269230769231
Neurobion,best in its class,0.6418269230769231
Neurobion,best in its class,0.6418269230769231
Neurobion,It is good for Nevas in body,0.6370192307692307
Neurobion,It is good for Nevas in body,0.6370192307692307
Neurobion,Not in response,0.6298076923076923
Neurobion,Does the job,0.6298076923076923
Neurobion,Nothing is mention,0.6298076923076923
Neurobion,Don't have any test,0.6177884615384616
Neurobion,Used for my musels,0.6177884615384616
Neurobion,Don't have any test,0.6177884615384616
Neurobion,it does the work,0.6177884615384616
Neurobion,Not as per request,0.6177884615384616
Neurobion,I ordered for my mother,0.6009615384615384
Neurobion,I ordered for my mother,0.6009615384615384
Neurobion,cost & utility snatched,0.5985576923076923
Neurobion,Don't bug my notifications,0.5985576923076923
Neurobion,It is as per recommendation.,0.5985576923076923
Neurobion,Mud source of b12,0.5985576923076923
Neurobion,The product meets our requirements,0.5985576923076923
Neurobion,Mud source of b12,0.5985576923076923
Neurobion,Using as per Docter advise,0.5889423076923077
Neurobion,No prescription needed,0.5889423076923077
Neurobion,Bifurcation of order given,0.5865384615384616
Neurobion,Bifurcation of order given,0.5865384615384616
Neurobion,Good bit tabs,0.5841346153846154
Neurobion,"Using the product, but still I could find the fruitful results",0.5769230769230769
Neurobion,its really good,0.5745192307692307
Neurobion,Good vitamin supplement,0.5721153846153846
Neurobion,Good vitamin supplement,0.5721153846153846
Neurobion,its not making any much difference,0.5697115384615384
Neurobion,Quality in such a low cost,0.5673076923076923
Neurobion,Extremely fast supply.just the same day.,0.5625
Neurobion,Extremely fast supply.just the same day.,0.5625
Neurobion,canst say anything,0.5600961538461539
Neurobion,Everything was prefect,0.5600961538461539
Neurobion,I like it,0.5576923076923077
Neurobion,Really it works,0.5528846153846154
Neurobion,Actually I bought this medicine for my father so I canst tell about this,0.5528846153846154
Neurobion,Cheap and effective,0.5480769230769231
Neurobion,Complete vitamin B tablet,0.5456730769230769
Neurobion,Disprin require percription . Very strange,0.5408653846153846
Neurobion,Very nice tab,0.5384615384615384
Neurobion,Unfordable prices.... Helped with muscle spasms and general anxiety,0.5384615384615384
Neurobion,its a good product.,0.53125
Neurobion,its a good product.,0.53125
Neurobion,its a good product.,0.53125
Neurobion,It is Ok,0.5240384615384616
Neurobion,Good for daily work,0.5072115384615384
Neurobion,overall good with price,0.5072115384615384
Neurobion,its working good in cheapest price,0.5024038461538461
Neurobion,best medicine for nerves,0.49759615384615385
Neurobion,Every thing was great,0.49278846153846156
Neurobion,Nice every thing,0.49278846153846156
Neurobion,Good effective medicine,0.49278846153846156
Neurobion,Its a wonderful tablet.,0.49278846153846156
Neurobion,Medicine not available in stock in required quantity,0.49038461538461536
Neurobion,Medicine not available in stock in required quantity,0.49038461538461536
Neurobion,Best price good results...,0.49038461538461536
Neurobion,Nice Supplement .,0.49038461538461536
Neurobion,nice tablet for boasting a day,0.4807692307692308
Neurobion,good To be taken as per Or advice,0.47836538461538464
Neurobion,good To be taken as per Or advice,0.47836538461538464
Neurobion,taste heavy small,0.47596153846153844
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0.4735576923076923
Neurobion,Because I have not satisfied,0.4735576923076923
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0.4735576923076923
Neurobion,All tablet are found in excellent condition,0.47115384615384615
Neurobion,Do u mean the effects ?,0.46875
Neurobion,Excellent in nerves problems,0.46875
Neurobion,NO DISLIKE. ONLY LIKE,0.46634615384615385
Neurobion,NO DISLIKE. ONLY LIKE,0.46634615384615385
Neurobion,Response from team was poor,0.4639423076923077
Neurobion,Not dislike but could not judge how much it is beneficial,0.4543269230769231
Neurobion,good product.,0.4519230769230769
Neurobion,Good product,0.4519230769230769
Neurobion,Good product,0.4519230769230769
Neurobion,Good product,0.4519230769230769
Neurobion,good results,0.4423076923076923
Neurobion,Good results,0.4423076923076923
Neurobion,Good supplement,0.43990384615384615
Neurobion,Its good,0.4230769230769231
Neurobion,good multivitamin,0.4230769230769231
Neurobion,Its good,0.4230769230769231
Neurobion,its good,0.4230769230769231
Neurobion,its good,0.4230769230769231
Neurobion,Good tablet,0.4206730769230769
Neurobion,All good,0.4206730769230769
Neurobion,All good,0.4206730769230769
Neurobion,All good,0.4206730769230769
Neurobion,Good one,0.4206730769230769
Neurobion,good one,0.4206730769230769
Neurobion,Good one,0.4206730769230769
Neurobion,Good one,0.4206730769230769
Neurobion,Yes liked,0.41346153846153844
Neurobion,Good vitamin,0.4110576923076923
Neurobion,Good,0.39903846153846156
Neurobion,Good,0.39903846153846156
Neurobion,Good,0.39903846153846156
Neurobion,Good,0.39903846153846156
Neurobion,Good,0.39903846153846156
Neurobion,Good,0.39903846153846156
Neurobion,"Good,",0.39903846153846156
Neurobion,effective medicine,0.39903846153846156
Neurobion,Very good,0.39663461538461536
Neurobion,Very good,0.39663461538461536
Neurobion,Nothing great,0.3798076923076923
Neurobion,Excellent result,0.37740384615384615
Neurobion,Excellent quality,0.37740384615384615
Neurobion,Excellent product,0.37740384615384615
Neurobion,Excellent product,0.37740384615384615
Neurobion,Excellent product,0.37740384615384615
Neurobion,Very effective,0.37740384615384615
Neurobion,OK. Nice,0.37740384615384615
Neurobion,Very effective,0.37740384615384615
Neurobion,Great,0.37259615384615385
Neurobion,Amazing work,0.37259615384615385
Neurobion,Great,0.37259615384615385
Neurobion,Nice effects,0.36538461538461536
Neurobion,Mary nice,0.3605769230769231
Neurobion,Nice results,0.3605769230769231
Neurobion,Excellent,0.35336538461538464
Neurobion,Excellent,0.35336538461538464
Neurobion,Excellent,0.35336538461538464
Neurobion,Liked,0.3485576923076923
Neurobion,Best multivitamin,0.3485576923076923
Neurobion,Best Quality,0.3485576923076923
Neurobion,Awesome,0.34134615384615385
Neurobion,Nice,0.3389423076923077
Neurobion,All ok,0.3389423076923077
Neurobion,Easy availability,0.3269230769230769
Neurobion,Fresh date,0.32211538461538464
Neurobion,Useful,0.31971153846153844
Neurobion,Not Good,0.31971153846153844
Neurobion,Useful,0.31971153846153844
Neurobion,Given strength,0.31971153846153844
Neurobion,Very useful,0.31971153846153844
Neurobion,Keep fresh,0.3173076923076923
Neurobion,all right,0.3173076923076923
Neurobion,Essentially necessary,0.31490384615384615
Neurobion,Nurobian tablet,0.31009615384615385
Neurobion,I like,0.31009615384615385
Neurobion,Prompt delivery’s,0.31009615384615385
Neurobion,Nothing particular,0.31009615384615385
Neurobion,Already replied,0.31009615384615385
Neurobion,Low cost,0.31009615384615385
Neurobion,Prompt Availability,0.31009615384615385
Neurobion,It works,0.31009615384615385
Neurobion,Fight infection,0.31009615384615385
Neurobion,Not like,0.31009615384615385
Neurobion,No 1,0.31009615384615385
Neurobion,like it,0.31009615384615385
Neurobion,Effective.Fairly priced,0.31009615384615385
Neurobion,Unfordable product,0.31009615384615385
Neurobion,Results awaited,0.31009615384615385
Neurobion,Like,0.30528846153846156
Neurobion,Nothing,0.30528846153846156
Neurobion,like,0.30528846153846156
Neurobion,just gud,0.30528846153846156
Neurobion,No work,0.30528846153846156
Neurobion,Like,0.30528846153846156
Neurobion,Prompt,0.30528846153846156
Neurobion,No dislikes,0.30528846153846156
Neurobion,Good packing,0.29086538461538464
Neurobion,Good service,0.2860576923076923
Neurobion,Good service,0.2860576923076923
Neurobion,Packing good,0.27884615384615385
Neurobion,Excellent service,0.27403846153846156
Neurobion,Good price and quick delivery,0.2283653846153846
Neurobion,Good and delivered on time,0.2283653846153846
Neurobion,Genuine and good pricing,0.2283653846153846
Neurobion,Timely delivery Good packing,0.2283653846153846
Neurobion,Packing should have been a bit strong,0.2283653846153846
Neurobion,I purchase tables monthly once But the discount refund in the wallet is expiring before a month. What is the use of giving discount refund,0.2283653846153846
Neurobion,delivered in time with good discount,0.2283653846153846
Neurobion,Good to receive on time.,0.2283653846153846
Neurobion,Good discount and cashback,0.2283653846153846
Neurobion,Good packing and expire date,0.2283653846153846
Neurobion,All medicine are good and with discount price.,0.2283653846153846
Neurobion,Genuine and good pricing,0.2283653846153846
Neurobion,Good price and quick delivery,0.2283653846153846
Neurobion,Packing should have been a bit strong,0.2283653846153846
Neurobion,Good packing and expire date,0.2283653846153846
Neurobion,Nice packing,0.22355769230769232
Neurobion,Great services,0.22355769230769232
Neurobion,Original product at great discount,0.21875
Neurobion,Nice follow up from customer care,0.21875
Neurobion,Fast delivery Authentic product.,0.21875
Neurobion,Packing is nice,0.21875
Neurobion,The way of packing is good thank you,0.21875
Neurobion,Time required for is too much for customer care support,0.21875
Neurobion,The way of packing is good thank you,0.21875
Neurobion,Time required for is too much for customer care support,0.21875
Neurobion,Original product at great discount,0.21875
Neurobion,I got all tablets except this one The service was good for all other tablets Since this tablet was not that costly I just left it without complaining,0.21875
Neurobion,Along with this i had initially ordered glycogen for which a prescription was called for But what i had unloaded was not a'exited as it was issued in 2015. Since this is regular medication for diabetic control age of the prescription should not matter.,0.21634615384615385
Neurobion,Along with this i had initially ordered glycogen for which a prescription was called for But what i had unloaded was not a'exited as it was issued in 2015. Since this is regular medication for diabetic control age of the prescription should not matter.,0.21634615384615385
Neurobion,Quick delivery with no problem,0.21634615384615385
Neurobion,Product delivery is late,0.21394230769230768
Neurobion,its prompt delivery,0.21394230769230768
Neurobion,Packing & presentation,0.21394230769230768
